A o DA0FS0   	NONE	1
NETA neta NCFS000   	NONE	1
DO de+o SPS00+ *   	NONE	1
ARCEDIAGO arcediago NCMS000   	NONE	1

. . Fp   	NONE	1
= = Fz   	NONE	1
= = Fz   	NONE	1
= = Fz   	NONE	1
= = Fz   	NONE	1
= = Fz   	NONE	1
= = Fz   	NONE	1
= = Fz   	NONE	1
= = Fz   	NONE	1
= = Fz   	NONE	1
= = Fz   	NONE	1
= = Fz   	NONE	1
= = Fz   	NONE	1
= = Fz   	NONE	1
= = Fz   	NONE	1
= = Fz   	NONE	1
= = Fz   	NONE	1
= = Fz   	NONE	1
= = Fz   	NONE	1
= = Fz   	NONE	1
= = Fz   	NONE	1
< blank > < blank > Fp   	NONE	1
< blank > < blank > Fp   	NONE	1
I i NCMS000   	NONE	1

. . Fp   	NONE	1
= = Fz   	NONE	1
= = Fz   	NONE	1
< blank > < blank > Fp   	NONE	1
< blank > < blank > Fp   	NONE	1
UM um DI0MS0   	NONE	1
BERÇO berço NCMS000   	NONE	1
BORRIFADO borrifado AQ0MS0   	NONE	1
DE de SPS00   	NONE	1
SANGUE sangue NCMS000   	NONE	1

. . Fp   	NONE	1
----------------------------- ----------------------------- NP00000   	NONE	1
< blank > < blank > Fp   	NONE	1
< blank > < blank > Fp   	NONE	1
Convém convir VMIP3S0   	NONE	1
, , Fc   	NONE	1
primeiro primeiro RG   	NONE	1
, , Fc   	NONE	1
saber saber VMN03S0   	NONE	1
quem quem PT0CN000   	NONE	1
está estar VMIP3S0   	NONE	1
este este DD0MS0   	NONE	1
cavalheiro cavalheiro NCMS000   	NONE	1
, , Fc   	NONE	1
que que PR0CN000   	NONE	1
salta saltar VMIP3S0   	NONE	1
garbosamente garbosamente RG   	NONE	1
d d NCMS000   	NONE	1
' ' Fe   	NONE	1
uma um DI0FS0   	NONE	1
carruagem carruagem NCFS000   	NONE	1
com com SPS00   	NONE	1
uma um DI0FS0   	NONE	1
dama dama NCFS000   	NONE	1
vestida vestido AQ0FS0   	NONE	1
de de SPS00   	NONE	1
branco branco NCMS000   	NONE	1
, , Fc   	NONE	1
defronte defronte RG   	NONE	1
de de SPS00   	NONE	1
teatro teatro NCMS000   	NONE	1
de de SPS00   	NONE	1

S . s. NP00000   	NONE	1
Carlos carlos NP00000   	NONE	1
, , Fc   	NONE	1
em em SPS00   	NONE	1
Lisboa lisboa NP00000   	NONE	1
, , Fc   	NONE	1
em em SPS00   	NONE	1
uma um DI0FS0   	NONE	1
noite noite NCFS000   	NONE	1
de de SPS00   	NONE	1
fevereiro fevereiro NCMS000   	NONE	1
de de SPS00   	NONE	1
1838 1838 Z   	NONE	1

. . Fp   	NONE	1
< blank > < blank > Fp   	NONE	1
Por por SPS00   	NONE	1
não não RN   	NONE	1
apurar apurar VMN03S0   	POSITIVE	0.999991626099726
impaciencias impaciencias NC00000   	NONE	1
, , Fc   	NONE	1
diga dizer VMSP3S0   	NONE	1
se se PP3CN000   	NONE	1
tudo tudo PI0NN000   	NONE	1
já já RG   	NONE	1

. . Fp   	NONE	1
Este este DD0MS0   	NONE	1
cavalheiro cavalheiro NCMS000   	NONE	1
está estar VMIP3S0   	NONE	1
Luiz luiz NP00000   	NONE	1
de de SPS00   	NONE	1
a o DA0FS0   	NONE	1
Cunha cunha NP00000   	NONE	1
e e CC   	NONE	1
Faro faro NP00000   	NONE	1

. . Fp   	NONE	1
Aquella aquella NP00000   	NONE	1
dama dama NCFS000   	NONE	1
está estar VMIP3S0   	NONE	1
... ... Fs   	NONE	1
Nem nem CC   	NONE	1
tanta tanto DI0FS0   	NONE	1
bondade bondade NCFS000   	POSITIVE	0.999991626099726
! ! Fat   	NONE	1
Não não RN   	NONE	1
se se PP3CN000   	NONE	1
pode poder VMIP3S0   	NONE	1
dizer dizer VMN03S0   	NONE	1
, , Fc   	NONE	1
por por SPS00   	NONE	1
ora ora CC   	NONE	1
, , Fc   	NONE	1
quem quem PT0CN000   	NONE	1
está estar VMIP3S0   	NONE	1
a o DA0FS0   	NONE	1
dama dama NCFS000   	NONE	1

. . Fp   	NONE	1
Se se CS   	NONE	1
o o DA0MS0   	NONE	1
leitor leitor NCMS000   	NONE	1
está estar VMIP3S0   	NONE	1
esperto esperto NCMS000   	POSITIVE	0.999991626099726
, , Fc   	NONE	1
como como RG   	NONE	1
suponho supor VMIP1S0   	NONE	1
, , Fc   	NONE	1
há haver VMIP3S0   	NONE	1
de de SPS00   	NONE	1
adivinhal adivinhal VMN0000   	NONE	1
a o DA0FS0   	NONE	1
logo logo NCMS000   	NONE	1
, , Fc   	NONE	1
e e CC   	NONE	1
, , Fc   	NONE	1
de de SPS00   	NONE	1
certo certo DI0MS0   	POSITIVE	0.999355417014977
, , Fc   	NONE	1
fica ficar VMIP3S0   	NONE	1
muito muito RG   	NONE	1
contente contente AQ0CS0   	POSITIVE	0.999991626099726
de de SPS00   	NONE	1
a o DA0FS0   	NONE	1
sua seu DP3FSS   	NONE	1
penetração penetração NCFS000   	NONE	1

. . Fp   	NONE	1
< blank > < blank > Fp   	NONE	1
Luiz luiz NP00000   	NONE	1
de de SPS00   	NONE	1
a o DA0FS0   	NONE	1
Cunha cunha NP00000   	NONE	1
e e CC   	NONE	1
Faro faro NP00000   	NONE	1
têm ter VMIP3P0   	NONE	1
vinte vinte Z   	NONE	1
e e CC   	NONE	1
cinco cinco Z   	NONE	1
anos ano NCMP000   	NONE	1

. . Fp   	NONE	1
É ser VMIP3S0   	NONE	1
um um DI0MS0   	NONE	1
homem homem NCMS000   	NONE	1
feio feio AQ0MS0   	NEGATIVE	0.99994252414417
, , Fc   	NONE	1
segundo segundo SPS00   	NONE	1
a o DA0FS0   	NONE	1
opinião opinião NCFS000   	NONE	1
masculina masculino AQ0FS0   	NONE	1
, , Fc   	NONE	1
que que PR0CN000   	NONE	1
se se PP3CN000   	NONE	1
acha achar VMIP3S0   	NONE	1
em em SPS00   	NONE	1
harmonia harmonia NCFS000   	POSITIVE	0.999991626099726
com com SPS00   	NONE	1
a o DA0FS0   	NONE	1
sua seu PX3FS0S0   	NONE	1

. . Fp   	NONE	1
Não não RN   	NONE	1
era ser VMII3S0   	NONE	1
esta este PD0FS000   	NONE	1
, , Fc   	NONE	1
porém porém CC   	NONE	1
, , Fc   	NONE	1
a o DA0FS0   	NONE	1
opinião opinião NCFS000   	NONE	1
de de SPS00   	NONE	1
as o DA0FP0   	NONE	1
mulheres mulher NCFP000   	NONE	1

. . Fp   	NONE	1
Algumas algum PI0FP000   	NONE	1
que que PR0CN000   	NONE	1
por por SPS00   	NONE	1
capricho capricho NCMS000   	NONE	1
, , Fc   	NONE	1
em em SPS00   	NONE	1
publico publicar VMIP1S0   	NONE	1
, , Fc   	NONE	1
o o PP3MSA00   	NONE	1
desdenhavam desdenhar VMII3P0   	NEGATIVE	0.999982975785681
como como RG   	NONE	1
feio feio NCMS000   	NEGATIVE	0.99994252414417
, , Fc   	NONE	1
desmentiam desmentir VMII3P0   	NONE	1
se se PP3CN000   	NONE	1
em em SPS00   	NONE	1
particular particular NCMS000   	NONE	1
... ... Fs   	NONE	1
Não não RN   	NONE	1
digo dizer VMIP1S0   	NONE	1
que que CS   	NONE	1
fossem fossar VMSP3P0   	NONE	1
todas todo PI0FP000   	NONE	1
; ; Fx   	NONE	1
mas mas CC   	NONE	1
também também RG   	NONE	1
não não RN   	NONE	1
está estar VMIP3S0   	NONE	1
preciso preciso AQ0MS0   	POSITIVE	0.92375366568915
o o DA0MS0   	NONE	1
suffragio suffragio NC00000   	NONE	1
de de SPS00   	NONE	1
todas todo PI0FP000   	NONE	1
para para SPS00   	NONE	1
a o DA0FS0   	NONE	1
reputação reputação NCFS000   	POSITIVE	0.999991626099726
d d NCMS000   	NONE	1
' ' Fe   	NONE	1
um um DI0MS0   	NONE	1
homem homem NCMS000   	NONE	1
feio feio AQ0MS0   	NEGATIVE	0.99994252414417

. . Fp   	NONE	1
< blank > < blank > Fp   	NONE	1
A a SPS00   	NONE	1
que que PR0CN000   	NONE	1
chamam chamar VMIP3P0   	NONE	1

v . v. NC00000   	NONE	1
ex.as ex.as NC00000   	NONE	1
feio feio NCMS000   	NEGATIVE	0.99994252414417
? ? Fit   	NONE	1
Feio feio RG   	NEGATIVE	0.99994252414417
está estar VMIP3S0   	NONE	1
o o DA0MS0   	NONE	1
demonio demonio NC00000   	NONE	1
, , Fc   	NONE	1
dizia dizer VMII3S0   	NONE	1
minha meu DP1FSS   	NONE	1
avó avô NCFS000   	NONE	1

. . Fp   	NONE	1
São são NCMS000   	NONE	1
e e CC   	NONE	1
escorreito escorreito AQ0MS0   	NONE	1
está estar VMIP3S0   	NONE	1
o o DA0MS0   	NONE	1
essencial—dizem essencial—dizem VMN0000   	NONE	1
as o DA0FP0   	NONE	1
velhas velho NCFP000   	NEGATIVE	0.991790947353179
, , Fc   	NONE	1
quando quando RG   	NONE	1
as o DA0FP0   	NONE	1
ilusões ilusão NCFP000   	NONE	1
de de SPS00   	NONE	1
a o DA0FS0   	NONE	1
formosura formosura NCFS000   	POSITIVE	0.999991626099726
não não RN   	NONE	1
têm ter VMIP3P0   	NONE	1
nada nada PI0MS000   	NONE	1
a a SPS00   	NONE	1
fazer fazer VMN03S0   	NONE	1
com com SPS00   	NONE	1
elas ele PP3FP000   	NONE	1
, , Fc   	NONE	1
nem nem CC   	NONE	1
, , Fc   	NONE	1
por por SPS00   	NONE	1
isso isso PD0NN000   	NONE	1
mesmo mesmo PI0MS000   	NONE	1
, , Fc   	NONE	1
elas ela NCFP000   	NONE	1
teem teem VMI0000   	NONE	1
direito direito NCMS000   	POSITIVE	0.999355417014977
a a SPS00   	NONE	1
optar optar VMN03S0   	NONE	1
entre entre SPS00   	NONE	1
o o DA0MS0   	NONE	1
feio feio NCMS000   	NEGATIVE	0.99994252414417
e e CC   	NONE	1
o o DA0MS0   	NONE	1
bonito bonito NCMS000   	POSITIVE	0.999959689203761

. . Fp   	NONE	1
< blank > < blank > Fp   	NONE	1
Luiz luiz NP00000   	NONE	1
de de SPS00   	NONE	1
a o DA0FS0   	NONE	1
Cunha cunha NP00000   	NONE	1
era ser VMII3S0   	NONE	1
trigueiro trigueiro NCMS000   	NONE	1
; ; Fx   	NONE	1
tinha ter VMII3S0   	NONE	1
a o DA0FS0   	NONE	1
pele pele NCFS000   	NONE	1
bronzeada bronzeado AQ0FS0   	NONE	1
de de SPS00   	NONE	1
a o DA0FS0   	NONE	1
cara cara NCFS000   	NONE	1
pegada pegado AQ0FS0   	NONE	1
a a SPS00   	NONE	1
os o DA0MP0   	NONE	1
ossos osso NCMP000   	NONE	1
, , Fc   	NONE	1
que que PR0CN000   	NONE	1
lhe lhe PP3CSD00   	NONE	1
sahiam sahiam VMI0000   	NONE	1
, , Fc   	NONE	1
principalmente principalmente RG   	NONE	1
{ { Fla   	NONE	1
6 6 Z   	NONE	1
} } Flt   	NONE	1
os o DA0MP0   	NONE	1
malares malar NCMP000   	NONE	1
, , Fc   	NONE	1
em em SPS00   	NONE	1
proeminencias proeminencias NC00000   	NONE	1
cadavericas cadavericas NC00000   	NONE	1

. . Fp   	NONE	1
Os o DA0MP0   	NONE	1
bordos bordo NCMP000   	NONE	1
de de SPS00   	NONE	1
as o PP3FPA00   	NONE	1
orbitas orbitar VMIP2S0   	NONE	1
muito muito RG   	NONE	1
salientes saliente AQ0CP0   	NONE	1
contribuiam contribuiam VMI0000   	NONE	1
muito muito RG   	NONE	1
para para SPS00   	NONE	1
que que CS   	NONE	1
o o DA0MS0   	NONE	1
brilho brilho NCMS000   	POSITIVE	0.999991626099726
de de SPS00   	NONE	1
os o DA0MP0   	NONE	1
olhos olho NCMP000   	NONE	1
negros negro AQ0MP0   	NEGATIVE	0.99994252414417
e e CC   	NONE	1
grandes grande NCCP000   	NONE	1
luzisse luzir VMSI3S0   	POSITIVE	0.999991626099726
mais mais RG   	NONE	1
em em SPS00   	NONE	1
a o DA0FS0   	NONE	1
escuridade escuridade NCFS000   	NEGATIVE	0.999982975785681
de de SPS00   	NONE	1
as o DA0FP0   	NONE	1
cavernas caverna NCFP000   	NONE	1
, , Fc   	NONE	1
debroadas debroadas VMP0000   	NONE	1
sempre sempre RG   	NONE	1
d d NCMS000   	NONE	1
' ' Fe   	NONE	1
um um DI0MS0   	NONE	1
annel annel NC00000   	NONE	1
bastante bastante RG   	NONE	1
escuro escuro NCMS000   	NEGATIVE	0.999982975785681
para para SPS00   	NONE	1
destacar destacar VMN03S0   	POSITIVE	0.999991626099726
de de SPS00   	NONE	1
a o DA0FS0   	NONE	1
cor cor NCFS000   	NONE	1
geral geral AQ0CS0   	NONE	1
de de SPS00   	NONE	1
azeitona azeitona NCFS000   	NONE	1

. . Fp   	NONE	1
O o DA0MS0   	NONE	1
nariz nariz NCMS000   	NONE	1
era ser VMII3S0   	NONE	1
notavel notavel NC00000   	NONE	1
por por SPS00   	NONE	1
a o DA0FS0   	NONE	1
ausencia ausencia NC00000   	NONE	1
total total NCMS000   	NONE	1
de de SPS00   	NONE	1
cavalete cavalete NCMS000   	NONE	1

. . Fp   	NONE	1
A a SPS00   	NONE	1
boca boca NCFS000   	NONE	1
não não RN   	NONE	1
se se CS   	NONE	1
lhe lhe PP3CSD00   	NONE	1
via ver VMII3S0   	NONE	1
, , Fc   	NONE	1
coberta cobrir VMP00SF   	NONE	1
por por SPS00   	NONE	1
o o DA0MS0   	NONE	1
bigode bigode NCMS000   	NONE	1
espesso espesso AQ0MS0   	NONE	1
, , Fc   	NONE	1
que que PR0CN000   	NONE	1
se se PP3CN000   	NONE	1
não não RN   	NONE	1
encaracolava encaracolar VMII3S0   	NONE	1
em em SPS00   	NONE	1
as o DA0FP0   	NONE	1
guias guia NCMP000   	POSITIVE	0.999991626099726
, , Fc   	NONE	1
e e CC   	NONE	1
cahia cahia NC00000   	NONE	1
em em SPS00   	NONE	1
luzentes luzente AQ0CP0   	POSITIVE	0.999991626099726
recurvas recurvo AQ0FP0   	NONE	1
sobre sobre SPS00   	NONE	1
ambos ambos PI0MP000   	NONE	1
os o DA0MP0   	NONE	1
labios labios NC00000   	NONE	1

. . Fp   	NONE	1
Ora ora RG   	NONE	1
aqui aqui RG   	NONE	1
está estar VMIP3S0   	NONE	1
o o PD0MS000   	NONE	1
que que PR0CN000   	NONE	1
está estar VMIP3S0   	NONE	1
um um DI0MS0   	NONE	1
homem homem NCMS000   	NONE	1
feio feio AQ0MS0   	NEGATIVE	0.99994252414417

. . Fp   	NONE	1
< blank > < blank > Fp   	NONE	1
Perguntava perguntar VMII3S0   	NONE	1
muita muito DI0FS0   	NONE	1
gente gente NCFS000   	NONE	1
a o DA0FS0   	NONE	1
razão razão NCMS000   	NONE	1
physiologica physiologica AQ0000   	NONE	1
de de SPS00   	NONE	1
a o DA0FS0   	NONE	1
cor cor NCFS000   	NONE	1
africana africano AQ0FS0   	NONE	1
de de SPS00   	NONE	1
Luiz luiz NP00000   	NONE	1
, , Fc   	NONE	1
tão tão RG   	NONE	1
diversa diverso AQ0FS0   	NONE	1
de de SPS00   	NONE	1
a o DA0FS0   	NONE	1
alvura alvura NCFS000   	NONE	1
ingleza ingleza AQ0000   	NONE	1
de de SPS00   	NONE	1
seu seu DP3MSS   	NONE	1
pae pae NC00000   	NONE	1
João joão NP00000   	NONE	1
de de SPS00   	NONE	1
a o DA0FS0   	NONE	1
Cunha cunha NP00000   	NONE	1
e e CC   	NONE	1
Faro faro NP00000   	NONE	1
, , Fc   	NONE	1
que que PR0CN000   	NONE	1
, , Fc   	NONE	1
por por SPS00   	NONE	1
esse esse DD0MS0   	NONE	1
tempo tempo NCMS000   	NONE	1
, , Fc   	NONE	1
contava contar VMII3S0   	NONE	1
quarenta quarenta Z   	NONE	1
e e CC   	NONE	1
cinco cinco Z   	NONE	1
anos ano NCMP000   	NONE	1
, , Fc   	NONE	1
e e CC   	NONE	1
passava passar VMII3S0   	NONE	1
ainda ainda RG   	NONE	1
por por SPS00   	NONE	1
um um PI0MS000   	NONE	1
de de SPS00   	NONE	1
os o DA0MP0   	NONE	1
belos belo NCMP000   	POSITIVE	0.999355417014977
homens homem NCMP000   	NONE	1
de de SPS00   	NONE	1
Lisboa lisboa NP00000   	NONE	1

. . Fp   	NONE	1
< blank > < blank > Fp   	NONE	1
Pouca pouco DI0FS0   	NONE	1
gente gente NCFS000   	NONE	1
respondia responder VMII3S0   	NONE	1
physiologicamente physiologicamente RG   	NONE	1
a a SPS00   	NONE	1
tal tal DI0CS0   	NONE	1
reparo reparo NCMS000   	POSITIVE	0.997582431767311
, , Fc   	NONE	1
porque porque CS   	NONE	1
muito muito RG   	NONE	1
pouca pouco PI0FS000   	NONE	1
sabia saber VMII3S0   	NONE	1
que que CS   	NONE	1
Luiz luiz NP00000   	NONE	1
de de SPS00   	NONE	1
a o DA0FS0   	NONE	1
Cunha cunha NP00000   	NONE	1
era ser VMII3S0   	NONE	1
filho filho AQ0MS0   	NONE	1
d d NCMS000   	NONE	1
' ' Fe   	NONE	1
uma um DI0FS0   	NONE	1
mulata mulato NCFS000   	NONE	1

. . Fp   	NONE	1
< blank > < blank > Fp   	NONE	1
Agora agora RG   	NONE	1
está estar VMIP3S0   	NONE	1
que que CS   	NONE	1
ninguem ninguem NC00000   	NONE	1
poderá poder VMIF3S0   	NONE	1
alegar alegar VMN03S0   	NONE	1
ignorancia ignorancia NC00000   	NONE	1

. . Fp   	NONE	1
Eu eu PP1CSN00   	NONE	1
tenho ter VMIP1S0   	NONE	1
a o DA0FS0   	NONE	1
honra honra NCFS000   	POSITIVE	0.997582431767311
de de SPS00   	NONE	1
responder responder VMN03S0   	NONE	1
a a SPS00   	NONE	1
a o DA0FS0   	NONE	1
curiosidade curiosidade NCFS000   	NONE	1
, , Fc   	NONE	1
que que PR0CN000   	NONE	1
foi ser VMIS3S0   	NONE	1
longo longo AQ0MS0   	NONE	1
tempo tempo NCMS000   	NONE	1
a o DA0FS0   	NONE	1
mortificação mortificação NCFS000   	NONE	1
de de SPS00   	NONE	1
pessoas pessoa NCFP000   	NONE	1
muito muito RG   	NONE	1
sizudas sizudas NC00000   	NONE	1

. . Fp   	NONE	1
< blank > < blank > Fp   	NONE	1
Sabia saber VMII3S0   	NONE	1
se se PP3CN000   	NONE	1
geralmente geralmente RG   	NONE	1
que que CS   	NONE	1
o o DA0MS0   	NONE	1
nascimento nascimento NCMS000   	NONE	1
de de SPS00   	NONE	1
Luiz luiz NP00000   	NONE	1
fora fora RG   	NONE	1
uma um PI0FS000   	NONE	1
de de SPS00   	NONE	1
as o DA0FP0   	NONE	1
multiplicadas multiplicado AQ0FP0   	NONE	1
aventuras aventura NCFP000   	NONE	1
amorosas amoroso AQ0FP0   	POSITIVE	0.999991626099726
de de SPS00   	NONE	1
fidalgo fidalgo NCMS000   	NONE	1
, , Fc   	NONE	1
seu seu NCMS000   	NONE	1
pae pae AQ0000   	NONE	1
; ; Fx   	NONE	1
mas mas CC   	NONE	1
a a SPS00   	NONE	1
outra outro DI0FS0   	NONE	1
metade metade NCFS000   	NONE	1
productora productora AQ0000   	NONE	1
, , Fc   	NONE	1
o o DA0MS0   	NONE	1
complemento complemento NCMS000   	NONE	1
de de SPS00   	NONE	1
a o DA0FS0   	NONE	1
machina machina NC00000   	NONE	1
, , Fc   	NONE	1
em em SPS00   	NONE	1
que que CS   	NONE	1
o o DA0MS0   	NONE	1
misterioso misterioso AQ0MS0   	NONE	1
artefacto artefacto NCMS000   	NONE	1
se se PP3CN000   	NONE	1
fabricára fabricára VMI0000   	NONE	1
, , Fc   	NONE	1
isso isso PD0NN000   	NONE	1
está estar VMIP3S0   	NONE	1
que que CS   	NONE	1
os o DA0MP0   	NONE	1
amigos amigo NCMP000   	POSITIVE	0.999637319793272
intimos intimos AQ0000   	NONE	1
de de SPS00   	NONE	1
João joão NP00000   	NONE	1
de de SPS00   	NONE	1
a o DA0FS0   	NONE	1
Cunha cunha NP00000   	NONE	1
e e CC   	NONE	1
Faro faro NP00000   	NONE	1
ignoravam ignorar VMII3P0   	NONE	1

. . Fp   	NONE	1
< blank > < blank > Fp   	NONE	1
O o DA0MS0   	NONE	1
leitor leitor NCMS000   	NONE	1
não não RN   	NONE	1
perderia perder VMIC3S0   	NEGATIVE	0.998565082958294
muito muito RG   	NONE	1
ignorando ignorar VMG0000   	NONE	1
também também RG   	NONE	1

. . Fp   	NONE	1
Ainda ainda RG   	NONE	1
assim assim RG   	NONE	1
, , Fc   	NONE	1
se se CS   	NONE	1
não não RN   	NONE	1
quizerem quizerem NC00000   	NONE	1
passar passar VMN03S0   	NONE	1
a a SPS00   	NONE	1
o o PP3MSA00   	NONE	1
capitulo capitular VMIP1S0   	NONE	1
segundo segundo NCMS000   	NONE	1
, , Fc   	NONE	1
também também RG   	NONE	1
nada nada PI0MS000   	NONE	1
perdem perder VMIP3P0   	NEGATIVE	0.998565082958294
, , Fc   	NONE	1
e e CC   	NONE	1
ficam ficar VMIP3P0   	NONE	1
sabendo saber VMG0000   	NONE	1
tanto tanto RG   	NONE	1
como como RG   	NONE	1
eu eu PP1CSN00   	NONE	1

. . Fp   	NONE	1
< blank > < blank > Fp   	NONE	1
João joão NP00000   	NONE	1
de de SPS00   	NONE	1
a o DA0FS0   	NONE	1
Cunha cunha NP00000   	NONE	1
frequentára frequentára VMI0000   	NONE	1
a o DA0FS0   	NONE	1
universidade universidade NCFS000   	NONE	1
de de SPS00   	NONE	1
Coimbra coimbra NP00000   	NONE	1
, , Fc   	NONE	1
quando quando RG   	NONE	1
era ser VMII3S0   	NONE	1
mania mania NCFS000   	NONE	1
de de SPS00   	NONE	1
os o DA0MP0   	NONE	1
fidalgos fidalgo NCMP000   	NONE	1
deixarem deixar VMN03P0   	NONE	1
medrar medrar VMN03S0   	NONE	1
seus seu DP3MPS   	NONE	1
filhos filho NCMP000   	NONE	1
em em SPS00   	NONE	1
a o DA0FS0   	NONE	1
seva seva NCFS000   	NONE	1
opulenta opulento AQ0FS0   	NONE	1
d d NCMS000   	NONE	1
' ' Fe   	NONE	1
uma um DI0FS0   	NONE	1
fidalga fidalgo NCFS000   	NONE	1
estupidez estupidez NCFS000   	NEGATIVE	0.999982975785681

. . Fp   	NONE	1
Em em SPS00   	NONE	1
quanto quanto RG   	NONE	1
seu seu DP3MSS   	NONE	1
irmão irmão NCMS000   	NONE	1
mais mais RG   	NONE	1
velho velho AQ0MS0   	NEGATIVE	0.991790947353179
estudava estudar VMII3S0   	NONE	1
veterinaria veterinaria VMIC000   	NONE	1
para para SPS00   	NONE	1
se se PP3CN000   	NONE	1
não não RN   	NONE	1
deixar deixar VMN03S0   	NONE	1
enganar enganar VMN03S0   	NEGATIVE	0.999982975785681
em em SPS00   	NONE	1
compras compra NCFP000   	NONE	1
de de SPS00   	NONE	1
cavalos cavalo NCMP000   	NONE	1
, , Fc   	NONE	1
João joão NP00000   	NONE	1
de de SPS00   	NONE	1
a o DA0FS0   	NONE	1
Cunha cunha NP00000   	NONE	1
estudava estudar VMII3S0   	NONE	1
mathematicas mathematicas NC00000   	NONE	1
para para SPS00   	NONE	1
se se PP3CN000   	NONE	1
distinguir distinguir VMN03S0   	NONE	1
em em SPS00   	NONE	1
a o DA0FS0   	NONE	1
carreira carreira NCFS000   	NONE	1
militar militar AQ0CS0   	NONE	1

. . Fp   	NONE	1
< blank > < blank > Fp   	NONE	1
Cursava cursar VMII3S0   	NONE	1
o o PP3MSA00   	NONE	1
segundo segundo SPS00   	NONE	1
ano ano NCMS000   	NONE	1
, , Fc   	NONE	1
com com SPS00   	NONE	1
admiravel admiravel NC00000   	NONE	1
aproveitamento aproveitamento NCMS000   	NONE	1
, , Fc   	NONE	1
quando quando RG   	NONE	1
chegou chegar VMIS3S0   	NONE	1
a o DA0FS0   	NONE	1
Coimbra coimbra NP00000   	NONE	1
