AMOR amor NCMS000   	POSITIVE	0.997426644283833
DE de SPS00   	NONE	1
SALVAÇÃO salvação NP00000   	NONE	1
< blank > < blank > Fp   	NONE	1
= = Fz   	NONE	1
= = Fz   	NONE	1
= = Fz   	NONE	1
= = Fz   	NONE	1
= = Fz   	NONE	1
= = Fz   	NONE	1
= = Fz   	NONE	1
= = Fz   	NONE	1
= = Fz   	NONE	1
= = Fz   	NONE	1
= = Fz   	NONE	1
= = Fz   	NONE	1
= = Fz   	NONE	1
= = Fz   	NONE	1
= = Fz   	NONE	1
= = Fz   	NONE	1
< blank > < blank > Fp   	NONE	1
< blank > < blank > Fp   	NONE	1
I i NCMS000   	NONE	1
< blank > < blank > Fp   	NONE	1
- - Fg   	NONE	1
< blank > < blank > Fp   	NONE	1
< blank > < blank > Fp   	NONE	1
Estava estar VMII3S0   	NONE	1
claro claro AQ0MS0   	POSITIVE	0.999637319793272
o o DA0MS0   	NONE	1
ceo ceo NC00000   	NONE	1
, , Fc   	NONE	1
tepido tepido VMP0000   	NONE	1
o o DA0MS0   	NONE	1
ár ár NC00000   	NONE	1
, , Fc   	NONE	1
e e CC   	NONE	1
as o DA0FP0   	NONE	1
bouças bouça NCFP000   	NONE	1
e e CC   	NONE	1
montados montado NCMP000   	NONE	1
floridos florido AQ0MP0   	NONE	1

. . Fp   	NONE	1
O o NCMS000   	NONE	1
mez mez AQ0000   	NONE	1
era ser VMII3S0   	NONE	1
o o PD0MS000   	NONE	1
de de SPS00   	NONE	1
Dezembro dezembro NP00000   	NONE	1
, , Fc   	NONE	1
de de SPS00   	NONE	1
1863 1863 Z   	NONE	1
, , Fc   	NONE	1
em em SPS00   	NONE	1
vespera vespera VMSI000   	NONE	1
de de SPS00   	NONE	1
Natal natal NP00000   	NONE	1

. . Fp   	NONE	1
< blank > < blank > Fp   	NONE	1
A o DA0FS0   	NONE	1
gente gente NCFS000   	NONE	1
de de SPS00   	NONE	1
as o DA0FP0   	NONE	1
cidades cidade NCFP000   	NONE	1
pergunta perguntar VMIP3S0   	NONE	1
me me PP1CS000   	NONE	1
em em SPS00   	NONE	1
que que PR0CN000   	NONE	1
paiz paiz VMI0000   	NONE	1
de de SPS00   	NONE	1
mundo mundo NCMS000   	NONE	1
florecem florecem AQ0000   	NONE	1
, , Fc   	NONE	1
em em SPS00   	NONE	1
Dezembro dezembro NP00000   	NONE	1
, , Fc   	NONE	1
bouças bouça NCFP000   	NONE	1
e e CC   	NONE	1
montados montado NCMP000   	NONE	1

. . Fp   	NONE	1
< blank > < blank > Fp   	NONE	1
Respondo responder VMIP1S0   	NONE	1
que que CS   	NONE	1
está estar VMIP3S0   	NONE	1
em em SPS00   	NONE	1
Portugal portugal NP00000   	NONE	1
, , Fc   	NONE	1
em em SPS00   	NONE	1
o o PP3MSA00   	NONE	1
perpetuo perpetuar VMIP1S0   	NONE	1
jardim jardim NCMS000   	NONE	1
de de SPS00   	NONE	1
mundo mundo NCMS000   	NONE	1
, , Fc   	NONE	1
em em SPS00   	NONE	1
o o DA0MS0   	NONE	1
Minho minho NP00000   	NONE	1
, , Fc   	NONE	1
onde onde RG   	NONE	1
os o DA0MP0   	NONE	1
inventores inventor NCMP000   	NONE	1
de de SPS00   	NONE	1
deuses deus NCMP000   	NONE	1
teriam ter VMIC3P0   	NONE	1
ideado idear VMP00SM   	POSITIVE	0.999991626099726
as o DA0FP0   	NONE	1
suas seu DP3FSP   	NONE	1
theogonias theogonias NC00000   	NONE	1
, , Fc   	NONE	1
se se CS   	NONE	1
não não RN   	NONE	1
existisse existir VMSI3S0   	NONE	1
a o DA0FS0   	NONE	1
Grecia grecia NP00000   	NONE	1

. . Fp   	NONE	1
No em+o SPS00+DA   	NONE	1
Minho minho NP00000   	NONE	1
, , Fc   	NONE	1
a a SPS00   	NONE	1
o o PP3MSA00   	NONE	1
menos menos RG   	NONE	1
, , Fc   	NONE	1
se se PP3CN000   	NONE	1
buscariam buscar VMIC3P0   	NONE	1
aguas aguar VMIP2S0   	NONE	1
lympidas lympidas VMP0000   	NONE	1
para para SPS00   	NONE	1
Castalias castalias NP00000   	NONE	1
e e CC   	NONE	1
Hipocrenes hipocrenes NP00000   	NONE	1

. . Fp   	NONE	1
No em+o SPS00+DA   	NONE	1
Minho minho NP00000   	NONE	1
, , Fc   	NONE	1
a o DA0FS0   	NONE	1
Cythéra cythéra NP00000   	NONE	1
para para SPS00   	NONE	1
a o DA0FS0   	NONE	1
mãe mãe NCFS000   	NONE	1
de de SPS00   	NONE	1
os o DA0MP0   	NONE	1
amores amor NCMP000   	POSITIVE	0.997426644283833

. . Fp   	NONE	1
Nos em+os SPS00+DA   	NONE	1
arvoredos arvoredo NCMP000   	NONE	1
d d NCMS000   	NONE	1
' ' Fe   	NONE	1
esta este DD0FS0   	NONE	1
região região NCFS000   	NONE	1
de de SPS00   	NONE	1
sonhos sonho NCMP000   	NONE	1
, , Fc   	NONE	1
de de SPS00   	NONE	1
\ \ Fh   	NONE	1
[ [ Fca   	NONE	1
10 10 Z   	NONE	1
\ \ Fh   	NONE	1
] ] Fct   	NONE	1
poemas poema NCMP000   	NONE	1
, , Fc   	NONE	1
e e CC   	NONE	1
rumores rumor NCMP000   	NEGATIVE	0.999982975785681
de de SPS00   	NONE	1
conversarem conversar VMN03P0   	NONE	1
espíritos espírito NCMP000   	NONE	1
, , Fc   	NONE	1
está estar VMIP3S0   	NONE	1
que que CS   	NONE	1
os o DA0MP0   	NONE	1
satyros satyros NC00000   	NONE	1
, , Fc   	NONE	1
as o DA0FP0   	NONE	1
dryades dryades NC00000   	NONE	1
e e CC   	NONE	1
os o DA0MP0   	NONE	1
sylvanos sylvanos NC00000   	NONE	1
sahiriam sahiriam VMI0000   	NONE	1
a o DA0FS0   	NONE	1
cardumes cardume NCMP000   	NONE	1
de de SPS00   	NONE	1
os o DA0MP0   	NONE	1
troncos tronco NCMP000   	NONE	1
e e CC   	NONE	1
regatos regato NCMP000   	NONE	1
: : Fd   	NONE	1
que que PR0CN000   	NONE	1
tudo tudo PI0NN000   	NONE	1
aqui aqui RG   	NONE	1
parece parecer VMIP3S0   	NONE	1
estar estar VMN03S0   	NONE	1
dizendo dizer VMG0000   	NONE	1
que que CS   	NONE	1
a o DA0FS0   	NONE	1
natureza natureza NCFS000   	NONE	1
têm ter VMIP3P0   	NONE	1
segredos segredo NCMP000   	NONE	1
defesos defeso AQ0MP0   	NONE	1
a a SPS00   	NONE	1
o o DA0MS0   	NONE	1
vulgo vulgo NCMS000   	NONE	1
, , Fc   	NONE	1
e e CC   	NONE	1
como como RG   	NONE	1
a o PP3FSA00   	NONE	1
entreabrirem entreabrir VMN03P0   	NONE	1
se se PP3CN000   	NONE	1
a a SPS00   	NONE	1
a o DA0FS0   	NONE	1
phantasia phantasia NC00000   	NONE	1
de de SPS00   	NONE	1
poetas poeta NCMP000   	NONE	1

. . Fp   	NONE	1
< blank > < blank > Fp   	NONE	1
Mas mas CC   	NONE	1
que que PR0CN000   	NONE	1
flores flor NCFP000   	NONE	1
... ... Fs   	NONE	1
quer querer VMIP3S0   	POSITIVE	0.918231369319181
o o DA0MS0   	NONE	1
leitor leitor NCMS000   	NONE	1
saber saber VMN03S0   	NONE	1
que que CS   	NONE	1
flores flor NCFP000   	NONE	1
vestem vestir VMIP3P0   	NONE	1
os o DA0MP0   	NONE	1
calvos calvo NCMP000   	NEGATIVE	0.999982975785681
e e CC   	NONE	1
denegridos denegrido AQ0MP0   	NONE	1
serros serro NCMP000   	NONE	1
de de SPS00   	NONE	1
Minho minho NP00000   	NONE	1
, , Fc   	NONE	1
em em SPS00   	NONE	1
Portugal portugal NP00000   	NONE	1

. . Fp   	NONE	1
São são NCMS000   	NONE	1
flores florir VMIP2S0   	NONE	1
a o DA0FS0   	NONE	1
festões festão NCMP000   	NONE	1
, , Fc   	NONE	1
cachos cacho NCMP000   	NONE	1
de de SPS00   	NONE	1
corolas corola NCFP000   	NONE	1
amarellas amarellas AQ0000   	NONE	1
, , Fc   	NONE	1
viçosas viçoso AQ0FP0   	NONE	1
, , Fc   	NONE	1
e e CC   	NONE	1
aveludadas aveludar VMP00PF   	NONE	1
como como CS   	NONE	1
as o PD0FP000   	NONE	1
de de SPS00   	NONE	1
os o DA0MP0   	NONE	1
arbustos arbusto NCMP000   	NONE	1
cultivados cultivado AQ0MP0   	NONE	1
em em SPS00   	NONE	1
jardins jardim NCMP000   	NONE	1
: : Fd   	NONE	1
está estar VMIP3S0   	NONE	1
a a SPS00   	NONE	1
florescencia florescencia NC00000   	NONE	1
de de SPS00   	NONE	1
os o DA0MP0   	NONE	1
tojaes tojaes NC00000   	NONE	1
, , Fc   	NONE	1
plantas planta NCFP000   	NONE	1
repulsivas repulsivo AQ0FP0   	NEGATIVE	0.999982975785681
por por SPS00   	NONE	1
seus seu DP3MPS   	NONE	1
espinhos espinho NCMP000   	NONE	1
, , Fc   	NONE	1
alegres alegre NCCP000   	POSITIVE	0.999637319793272
de de SPS00   	NONE	1
sua seu PX3FS0S0   	NONE	1
perpetua perpetuar VMIP3S0   	NONE	1
verdura verdura NCFS000   	NONE	1
, , Fc   	NONE	1
unicas unicas VMI0000   	NONE	1
a o PP3FSA00   	NONE	1
enfeitarem enfeitar VMN03P0   	NONE	1
a o DA0FS0   	NONE	1
terra terra NCFS000   	NONE	1
quando quando RG   	NONE	1
a o DA0FS0   	NONE	1
restante restante AQ0CS0   	NONE	1
natureza natureza NCFS000   	NONE	1
vegetal vegetal AQ0CS0   	NONE	1
amarellece amarellece NC00000   	NONE	1
, , Fc   	NONE	1
definha definhar VMIP3S0   	NONE	1
, , Fc   	NONE	1
e e CC   	NONE	1
morre morrer VMIP3S0   	NEGATIVE	0.994284933770955

. . Fp   	NONE	1
E e CC   	NONE	1
d d NCMS000   	NONE	1
' ' Fe   	NONE	1
esse esse PD0MS000   	NONE	1
privilegio privilegiar VMIP1S0   	NONE	1
como como RG   	NONE	1
que que CS   	NONE	1
o o DA0MS0   	NONE	1
agreste agreste AQ0CS0   	NEGATIVE	0.999982975785681
arbusto arbusto NCMS000   	NONE	1
se se PP3CN000   	NONE	1
está estar VMIP3S0   	NONE	1
gozando gozar VMG0000   	POSITIVE	0.999991626099726
soberbamente soberbamente RG   	NONE	1
; ; Fx   	NONE	1
pois pois CS   	NONE	1
que que CS   	NONE	1
vos vos PP3CP000   	NONE	1
amostra amostrar VMIP3S0   	NONE	1
as o DA0FP0   	NONE	1
suas seu DP3FSP   	NONE	1
pinhas pinha NCFP000   	NONE	1
de de SPS00   	NONE	1
flores flor NCFP000   	NONE	1
, , Fc   	NONE	1
e e CC   	NONE	1
com com SPS00   	NONE	1
os o PP3MPA00   	NONE	1
inflexiveis inflexiveis VMI00P0   	NONE	1
espinhos espinho NCMP000   	NONE	1
vos vos PP3CP000   	NONE	1
defende defender VMIP3S0   	POSITIVE	0.999991626099726
o o DA0MS0   	NONE	1
despojal despojal VMN0000   	NONE	1
o o DA0MS0   	NONE	1
d d NCMS000   	NONE	1
' ' Fe   	NONE	1
elas ela NCFP000   	NONE	1

. . Fp   	NONE	1
< blank > < blank > Fp   	NONE	1
E e CC   	NONE	1
n n NCMS000   	NONE	1
' ' Fe   	NONE	1
aquele aquele DD0MS0   	NONE	1
dia dia NCMS000   	NONE	1
24 24 Z   	NONE	1
de de SPS00   	NONE	1
Dezembro dezembro NP00000   	NONE	1
de de SPS00   	NONE	1
1863 1863 Z   	NONE	1
andava andar VMII3S0   	NONE	1
eu eu PP1CSN00   	NONE	1
em em SPS00   	NONE	1
o o DA0MS0   	NONE	1
Minho minho NP00000   	NONE	1
, , Fc   	NONE	1
por por SPS00   	NONE	1
aquela aquele DD0FS0   	NONE	1
corda corda NCFS000   	NONE	1
de de SPS00   	NONE	1
chans chans NC00000   	NONE	1
e e CC   	NONE	1
outeiros outeiro NCMP000   	NONE	1
, , Fc   	NONE	1
que que PR0CN000   	NONE	1
abrangem abranger VMIP3P0   	NONE	1
quatro quatro Z   	NONE	1
leguas leguas NC00000   	NONE	1
entre entre SPS00   	NONE	1
Santo santo NP00000   	NONE	1
Thyrso thyrso NP00000   	NONE	1
, , Fc   	NONE	1
Famelicão famelicão NP00000   	NONE	1
e e CC   	NONE	1
Guimarães guimarães NP00000   	NONE	1

. . Fp   	NONE	1
< blank > < blank > Fp   	NONE	1
Eu eu NCMS000   	NONE	1
, , Fc   	NONE	1
homem homem NCMS000   	NONE	1
sem sem SPS00   	NONE	1
família família NCFS000   	NONE	1
, , Fc   	NONE	1
sem sem SPS00   	NONE	1
mão mão NCFS000   	NONE	1
amiga amigo AQ0FS0   	POSITIVE	0.999637319793272
n n NCMS000   	NONE	1
' ' Fe   	NONE	1
este este DD0MS0   	NONE	1
mundo mundo NCMS000   	NONE	1
, , Fc   	NONE	1
há haver VMIP3S0   	NONE	1
trinta trinta Z   	NONE	1
anos ano NCMP000   	NONE	1
sósinho sósinho AQ0000   	NONE	1
, , Fc   	NONE	1
sem sem SPS00   	NONE	1
reminiscencias reminiscencias NC00000   	NONE	1
de de SPS00   	NONE	1
caricias cariciar VMIP2S0   	NONE	1
maternaes maternaes NC00000   	NONE	1
, , Fc   	NONE	1
bem-quisto bem-querer VMP00SM   	NONE	1
apenas apenas RG   	NONE	1
d d NCMS000   	NONE	1
' ' Fe   	NONE	1
uns um DI0MP0   	NONE	1
cães cão NCMP000   	NONE	1
, , Fc   	NONE	1
que que PR0CN000   	NONE	1
pareciam parecer VMII3P0   	NONE	1
amar amar VMN03S0   	POSITIVE	0.997426644283833
me me PP1CS000   	NONE	1
com com SPS00   	NONE	1
a o PP3FSA00   	NONE	1
clausula clausular VMIP3S0   	NONE	1
de de SPS00   	NONE	1
eu eu PP1CSN00   	NONE	1
os o PP3MPA00   	NONE	1
sustentar sustentar VMN03S0   	NONE	1
e e CC   	NONE	1
agasalhar agasalhar VMN03S0   	NONE	1
; ; Fx   	NONE	1
eu eu PP1CSN00   	NONE	1
, , Fc   	NONE	1
que que PR0CN000   	NONE	1
, , Fc   	NONE	1
n n NCMS000   	NONE	1
' ' Fe   	NONE	1
aquele aquele PD0MS000   	NONE	1
tão tão RG   	NONE	1
festivo festivo AQ0MS0   	NONE	1
dia dia NCMS000   	NONE	1
de de SPS00   	NONE	1
a o DA0FS0   	NONE	1
nossa nosso DP1FSP   	NONE	1
terra terra NCFS000   	NONE	1
, , Fc   	NONE	1
não não RN   	NONE	1
tinha ter VMII3S0   	NONE	1
colmado colmar VMP00SM   	POSITIVE	0.999991626099726
onde onde RG   	NONE	1
me me PP1CS000   	NONE	1
esperasse esperar VMSI3S0   	NONE	1
um um DI0MS0   	NONE	1
amigo amigo NCMS000   	POSITIVE	0.999637319793272
pobre pobre AQ0CS0   	NEGATIVE	0.99994252414417
para para SPS00   	NONE	1
me me PP1CS000   	NONE	1
dar dar VMN03S0   	NONE	1
entre entre SPS00   	NONE	1
os o DA0MP0   	NONE	1
seus seu DP3MPS   	NONE	1
um um DI0MS0   	NONE	1
lugar lugar NCMS000   	NONE	1
em em SPS00   	NONE	1
o o DA0MS0   	NONE	1
escabello escabello NC00000   	NONE	1
, , Fc   	NONE	1
nem nem CC   	NONE	1
parente parente NCMS000   	NONE	1
abastado abastado AQ0MS0   	POSITIVE	0.999991626099726
, , Fc   	NONE	1
que que PR0CN000   	NONE	1
de de SPS00   	NONE	1
mim mim PP1CSO00   	NONE	1
se se PP3CN000   	NONE	1
alembrasse alembrar VMSI3S0   	NONE	1
a a SPS00   	NONE	1
a o DA0FS0   	NONE	1
hora hora NCFS000   	NONE	1
\ \ Fh   	NONE	1
[ [ Fca   	NONE	1
11 11 Z   	NONE	1
\ \ Fh   	NONE	1
] ] Fct   	NONE	1
de de SPS00   	NONE	1
os o DA0MP0   	NONE	1
brindes brinde NCMP000   	NONE	1
com com SPS00   	NONE	1
generosos generoso AQ0MP0   	POSITIVE	0.999991626099726
vinhos vinho NCMP000   	NONE	1
em em SPS00   	NONE	1
lucidos lucidos VMP0000   	NONE	1
cristais cristal NCMP000   	NONE	1
, , Fc   	NONE	1
eu eu PP1CSN00   	NONE	1
, , Fc   	NONE	1
vendo ver VMG0000   	NONE	1
me me PP1CS000   	NONE	1
com com SPS00   	NONE	1
lágrimas lágrima NCFP000   	NEGATIVE	0.99908117845754
